"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that accepting the promo discount adds a free Mocha to the cart and total item count becomes 4.","965","verifyPromoItemIsAddedAfterAcceptingDiscount","TestSuite","2026-06-04","failed","2026-06-04","org.coffeecart5340.ui.PromoDiscountTests","UI Tests","org.coffeecart5340.ui.PromoDiscountTests","verifyPromoItemIsAddedAfterAcceptingDiscount"
"Verify checkout email validation behavior when invalid email formats are used.","470","verifyValidationMessageForInvalidEmailDuringCheckout","TestSuite","2026-06-04","passed","2026-06-04","org.coffeecart5340.ui.CheckoutEmailValidationTest","UI Tests","org.coffeecart5340.ui.CheckoutEmailValidationTest","verifyValidationMessageForInvalidEmailDuringCheckout"
"TC-14 - Verify that user can navigate between Menu and Cart pages using header links","5483","verifyNavigation","TestSuite","2026-06-04","passed","2026-06-04","org.coffeecart5340.ui.HeaderNavigationTest","UI Tests","org.coffeecart5340.ui.HeaderNavigationTest","verifyNavigation"
"","292","headerTest","TestSuite","2026-06-04","passed","2026-06-04","org.coffeecart5340.ui.TestExample","UI Tests","org.coffeecart5340.ui.TestExample","headerTest"
"TC-056: Verify promotional offer triggers again if cart quantity falls below threshold and reaches multiple of 3 again.","6207","verifyPromotionalOfferTriggersAgainAfterCartQuantityDrop","TestSuite","2026-06-04","passed","2026-06-04","org.coffeecart5340.ui.PromoDiscountTests","UI Tests","org.coffeecart5340.ui.PromoDiscountTests","verifyPromotionalOfferTriggersAgainAfterCartQuantityDrop"
"Verify that adding two items updates cart count to 2 and removing all items one by one displays the empty cart message.","826","verifyCartShowsEmptyMessageAfterRemovingAllItems","TestSuite","2026-06-04","passed","2026-06-04","org.coffeecart5340.ui.EmptyCartPageTests","UI Tests","org.coffeecart5340.ui.EmptyCartPageTests","verifyCartShowsEmptyMessageAfterRemovingAllItems"
"Verify checkout email validation behavior when invalid email formats are used.","658","verifyValidationMessageForInvalidEmailDuringCheckout","TestSuite","2026-06-04","passed","2026-06-04","org.coffeecart5340.ui.CheckoutEmailValidationTest","UI Tests","org.coffeecart5340.ui.CheckoutEmailValidationTest","verifyValidationMessageForInvalidEmailDuringCheckout"
"","250","testListItemComponent","TestSuite","2026-06-04","failed","2026-06-04","org.coffeecart5340.ui.TestExample","UI Tests","org.coffeecart5340.ui.TestExample","testListItemComponent"
"","607","EmptyCartPageCheckTest","TestSuite","2026-06-04","passed","2026-06-04","org.coffeecart5340.ui.CartManagementTests","UI Tests","org.coffeecart5340.ui.CartManagementTests","EmptyCartPageCheckTest"
"","1411","Verify payment form validation and successful submission without promo","TestSuite","2026-06-04","passed","2026-06-04","org.coffeecart5340.ui.PaymentModalCheckoutTest","UI Tests","org.coffeecart5340.ui.PaymentModalCheckoutTest","testPaymentFormValidations"
