"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC-54: Verify item removal and total recalculation when decreasing quantity to zero via minus button","296","verifyItemRemovalAndTotalRecalculationWhenDecreasingQuantityToZero","TestSuite","2026-06-02","failed","2026-06-02","org.coffeecart5340.ui.DecreaseQuantityToZeroTest","UI Tests","org.coffeecart5340.ui.DecreaseQuantityToZeroTest","verifyItemRemovalAndTotalRecalculationWhenDecreasingQuantityToZero"
"TC-12 - Verify that adding the same coffee multiple times updates quantity in Cart","788","verifyUpdatesQuantityInCart","TestSuite","2026-06-02","passed","2026-06-02","org.coffeecart5340.ui.ItemQuantityUpdateTest","UI Tests","org.coffeecart5340.ui.ItemQuantityUpdateTest","verifyUpdatesQuantityInCart"
"","198","testListItemComponent","TestSuite","2026-06-02","failed","2026-06-02","org.coffeecart5340.ui.TestExample","UI Tests","org.coffeecart5340.ui.TestExample","testListItemComponent"
"TC-057: Verify promotional offers trigger after 3 initial cups and 2 subsequent cups, and validate cart preview updates","1555","verifyCartPreviewUpdatesAndPromotionalOffers","TestSuite","2026-06-02","passed","2026-06-02","org.coffeecart5340.ui.CartPreviewAndPromoTest","UI Tests","org.coffeecart5340.ui.CartPreviewAndPromoTest","verifyCartPreviewUpdatesAndPromotionalOffers"
"","1435","verifyThatAllDetailFieldsRemainPreFilledAfterClosingThePaymentModal","TestSuite","2026-06-02","passed","2026-06-02","org.coffeecart5340.ui.PaymentModalPrefilledFieldsTest","UI Tests","org.coffeecart5340.ui.PaymentModalPrefilledFieldsTest","verifyThatAllDetailFieldsRemainPreFilledAfterClosingThePaymentModal"
"","1554","Verify payment form validation and successful submission without promo","TestSuite","2026-06-02","broken","2026-06-02","org.coffeecart5340.ui.PaymentModalCheckoutTest","UI Tests","org.coffeecart5340.ui.PaymentModalCheckoutTest","testPaymentFormValidations"
"Verify that hovering over the Total button shows the cart preview with correct items","5354","testTotalButtonPreviewOnHover","TestSuite","2026-06-02","failed","2026-06-02","org.coffeecart5340.ui.TotalButtonCartPreviewTest","UI Tests","org.coffeecart5340.ui.TotalButtonCartPreviewTest","testTotalButtonPreviewOnHover"
"","1188","PromoCheckTest","TestSuite","2026-06-02","failed","2026-06-02","org.coffeecart5340.ui.PromoTest","UI Tests","org.coffeecart5340.ui.PromoTest","PromoCheckTest"
"","1071","verifyThatDoubleClickingOnACoffeeTitleTranslatesItToChinese","TestSuite","2026-06-02","passed","2026-06-02","org.coffeecart5340.ui.DoubleClickTranslatingTest","UI Tests","org.coffeecart5340.ui.DoubleClickTranslatingTest","verifyThatDoubleClickingOnACoffeeTitleTranslatesItToChinese"
"","5632","verifyRemovingItemFromTheCartUpdatesTheTotalAndCartState","TestSuite","2026-06-02","passed","2026-06-02","org.coffeecart5340.ui.CartItemRemovalItem","UI Tests","org.coffeecart5340.ui.CartItemRemovalItem","verifyRemovingItemFromTheCartUpdatesTheTotalAndCartState"
