"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","280","headerTest","TestSuite","2026-06-07","passed","2026-06-07","org.coffeecart5340.ui.TestExample","UI Tests","org.coffeecart5340.ui.TestExample","headerTest"
"","811","verifyEspressoMacchiatoCupIsDisplayedWithCorrectDataAndCanBeAddedToCart","TestSuite","2026-06-07","passed","2026-06-07","org.coffeecart5340.ui.CartManagementTests","UI Tests","org.coffeecart5340.ui.CartManagementTests","verifyEspressoMacchiatoCupIsDisplayedWithCorrectDataAndCanBeAddedToCart"
"","10127","Verify that the Cart Preview accurately reflects the added item and its quantity upon hover","","2026-06-07","passed","2026-06-07","","Cart Preview accurately reflects added item and quantity upon hover","Verify that the Cart Preview accurately reflects the added item and its quantity upon hover",""
"  As a customer
  I want to click the Total button to open a payment form","3517","Payment modal overlays the cart page content","","2026-06-07","passed","2026-06-07","","Payment details modal window behaviour","Payment modal overlays the cart page content",""
"  As a user, I want to ensure that if I fill in the fields in the purchase modal and then close it, the information I entered remains prefilled when I reopen the modal.","12610","Verify that all detail fields remain pre-filled after clicking on the close button of the purchase modal","","2026-06-07","passed","2026-06-07","","Prefilled Fields After Closing the payment modal","Verify that all detail fields remain pre-filled after clicking on the close button of the purchase modal",""
"","157","testListItemComponent","TestSuite","2026-06-07","failed","2026-06-07","org.coffeecart5340.ui.TestExample","UI Tests","org.coffeecart5340.ui.TestExample","testListItemComponent"
"Verify that adding two items updates cart count to 2 and removing all items one by one displays the empty cart message.","697","verifyCartShowsEmptyMessageAfterRemovingAllItems","TestSuite","2026-06-07","passed","2026-06-07","org.coffeecart5340.ui.EmptyCartPageTests","UI Tests","org.coffeecart5340.ui.EmptyCartPageTests","verifyCartShowsEmptyMessageAfterRemovingAllItems"
"TC-14 - Verify that user can navigate between Menu and Cart pages using header links","5364","verifyNavigation","TestSuite","2026-06-07","passed","2026-06-07","org.coffeecart5340.ui.HeaderNavigationTest","UI Tests","org.coffeecart5340.ui.HeaderNavigationTest","verifyNavigation"
"","714","TC-13 Verify that promo message appears only after adding the third coffee item","","2026-06-07","unknown","2026-06-07","","Promo message after adding third coffee item","TC-13 Verify that promo message appears only after adding the third coffee item",""
"","1133","TC-43 Verify that Espresso Macchiato cup is displayed with correct data and can be added to the cart","","2026-06-07","unknown","2026-06-07","","Coffee cup details and cart functionality","TC-43 Verify that Espresso Macchiato cup is displayed with correct data and can be added to the cart",""
"Known bug: '+' button for discounted item is not disabled on Cart page. Expected: increase quantity button should be disabled for '(Discounted) Mocha'. Actual: button remains enabled after accepting discount offer.","697","verifyIncreaseQuantityButtonIsDisabledForDiscountedItems","TestSuite","2026-06-07","failed","2026-06-07","org.coffeecart5340.ui.DiscountedItemIncreaseButtonDisabledTest","UI Tests","org.coffeecart5340.ui.DiscountedItemIncreaseButtonDisabledTest","verifyIncreaseQuantityButtonIsDisabledForDiscountedItems"
"Verify successful end-to-end checkout process after accepting promotional offer and modifying cart via hover preview","2415","testSuccessfulCheckoutWithPromo","TestSuite","2026-06-07","passed","2026-06-07","org.coffeecart5340.ui.CheckoutWithPromoTest","UI Tests","org.coffeecart5340.ui.CheckoutWithPromoTest","testSuccessfulCheckoutWithPromo"
"TC-31: Verify that promo drink is added to cart after clicking agree button.","461","verifyPromoDrinkIsAddedToCartAfterClickingAgree","TestSuite","2026-06-07","passed","2026-06-07","org.coffeecart5340.ui.PromoDiscountTests","UI Tests","org.coffeecart5340.ui.PromoDiscountTests","verifyPromoDrinkIsAddedToCartAfterClickingAgree"
"  As a user, I want to ensure that when I add a discounted Mocha to the cart after adding 3 random items, I cannot add another one at the same discounted price, so that I can only benefit from the discount once per order.","17636","Verify impossibility of adding extra discounted Mocha after adding 3 cups of coffee to the cart","","2026-06-07","failed","2026-06-07","","Impossibility of adding an extra discounted Mocha to the cart","Verify impossibility of adding extra discounted Mocha after adding 3 cups of coffee to the cart",""
"TC-54: Verify item removal and total recalculation when decreasing quantity to zero via minus button","5548","verifyItemRemovalWhenDecreasingQuantityToZero","TestSuite","2026-06-07","passed","2026-06-07","org.coffeecart5340.ui.CartManagementTests","UI Tests","org.coffeecart5340.ui.CartManagementTests","verifyItemRemovalWhenDecreasingQuantityToZero"
"","703","verifyThatDoubleClickingOnACoffeeTitleTranslatesItToChinese","TestSuite","2026-06-07","passed","2026-06-07","org.coffeecart5340.ui.DoubleClickTranslatingTest","UI Tests","org.coffeecart5340.ui.DoubleClickTranslatingTest","verifyThatDoubleClickingOnACoffeeTitleTranslatesItToChinese"
"","624","EmptyCartPageCheckTest","TestSuite","2026-06-07","passed","2026-06-07","org.coffeecart5340.ui.CartManagementTests","UI Tests","org.coffeecart5340.ui.CartManagementTests","EmptyCartPageCheckTest"
"","10426","Verify promotional offer triggers again if cart quantity falls below threshold and reaches multiple of 3 again","","2026-06-07","failed","2026-06-07","","Promotional offer re-triggers after cart quantity drops below threshold and rises again","Verify promotional offer triggers again if cart quantity falls below threshold and reaches multiple of 3 again",""
"Verify that accepting the promo discount adds a free Mocha to the cart and total item count becomes 4.","865","verifyPromoItemIsAddedAfterAcceptingDiscount","TestSuite","2026-06-07","failed","2026-06-07","org.coffeecart5340.ui.PromoDiscountTests","UI Tests","org.coffeecart5340.ui.PromoDiscountTests","verifyPromoItemIsAddedAfterAcceptingDiscount"
"","22097","Verify promotional offers trigger after 3 initial cups and 2 subsequent cups, and validate cart preview updates","","2026-06-07","passed","2026-06-07","","Promotional offers trigger after 3 initial cups and 2 subsequent cups, with cart preview validation","Verify promotional offers trigger after 3 initial cups and 2 subsequent cups, and validate cart preview updates",""
"Verify checkout email validation behavior when invalid email formats are used.","469","verifyValidationMessageForInvalidEmailDuringCheckout","TestSuite","2026-06-07","passed","2026-06-07","org.coffeecart5340.ui.CheckoutEmailValidationTest","UI Tests","org.coffeecart5340.ui.CheckoutEmailValidationTest","verifyValidationMessageForInvalidEmailDuringCheckout"
"","1924","TC-12 Verify that adding the same coffee multiple times updates quantity in Cart","","2026-06-07","unknown","2026-06-07","","Cart item quantity update","TC-12 Verify that adding the same coffee multiple times updates quantity in Cart",""
"TC-056: Verify promotional offer triggers again if cart quantity falls below threshold and reaches multiple of 3 again.","6156","verifyPromotionalOfferTriggersAgainAfterCartQuantityDrop","TestSuite","2026-06-07","passed","2026-06-07","org.coffeecart5340.ui.PromoDiscountTests","UI Tests","org.coffeecart5340.ui.PromoDiscountTests","verifyPromotionalOfferTriggersAgainAfterCartQuantityDrop"
"","665","verifyAddingCoffeeViaRightClickOnTheCard","TestSuite","2026-06-07","passed","2026-06-07","org.coffeecart5340.ui.CartManagementTests","UI Tests","org.coffeecart5340.ui.CartManagementTests","verifyAddingCoffeeViaRightClickOnTheCard"
"  As a user, I want to ensure that if I fill in the fields in the purchase modal and then close it, the information I entered remains prefilled when I reopen the modal.","13125","Verify that all detail fields remain pre-filled after clicking on the close button of the purchase modal","","2026-06-07","passed","2026-06-07","","Prefilled Fields After Closing the payment modal","Verify that all detail fields remain pre-filled after clicking on the close button of the purchase modal",""
"Verify that hovering over the Total button shows the cart preview with correct items","5506","testTotalButtonPreviewOnHover","TestSuite","2026-06-07","passed","2026-06-07","org.coffeecart5340.ui.CartPreviewTests","UI Tests","org.coffeecart5340.ui.CartPreviewTests","testTotalButtonPreviewOnHover"
"TC-12: Verify that adding the same coffee multiple times from the Menu updates quantity in Cart","662","verifyUpdatesQuantityInCartFromMenuPage","TestSuite","2026-06-07","passed","2026-06-07","org.coffeecart5340.ui.CartManagementTests","UI Tests","org.coffeecart5340.ui.CartManagementTests","verifyUpdatesQuantityInCartFromMenuPage"
"Verify checkout email validation behavior when invalid email formats are used.","461","verifyValidationMessageForInvalidEmailDuringCheckout","TestSuite","2026-06-07","passed","2026-06-07","org.coffeecart5340.ui.CheckoutEmailValidationTest","UI Tests","org.coffeecart5340.ui.CheckoutEmailValidationTest","verifyValidationMessageForInvalidEmailDuringCheckout"
"","905","Verify successful checkout with promotional checkbox selected","TestSuite","2026-06-07","passed","2026-06-07","org.coffeecart5340.ui.PaymentModalCheckoutTest","UI Tests","org.coffeecart5340.ui.PaymentModalCheckoutTest","testPaymentFormWithPromoCheckbox"
